timestamp;nh3;co;no2;dust;uv;temp;press;hum;alt;ws;wd;
39;1020;1014;1018;845;1023;0.00;0.00;44330.00;0.00;15.78;543;
40;1018;1018;1020;844;1023;0.00;0.00;44330.00;0.00;14.22;421;
41;1021;1020;1020;847;1023;0.00;0.00;44330.00;0.00;17.33;419;
42;1021;1016;1020;844;1023;0.00;0.00;44330.00;0.00;12.44;543;
43;1016;1021;1016;845;1023;0.00;0.00;44330.00;0.00;11.11;476;
44;1017;1017;1020;846;1023;0.00;0.00;44330.00;0.00;8.00;543;
45;1016;1017;1014;844;1023;0.00;0.00;44330.00;0.00;8.00;581;
46;1023;1023;1023;849;1023;0.00;0.00;44330.00;0.00;4.89;-7;
47;1019;1023;1023;849;1023;0.00;0.00;44330.00;0.00;9.56;260;
48;1021;1022;1021;849;1023;0.00;0.00;44330.00;0.00;16.22;540;
49;1016;1021;1021;847;1023;0.00;0.00;44330.00;0.00;29.11;477;
50;1020;1021;1021;847;1023;0.00;0.00;44330.00;0.00;17.33;421;
51;1017;1020;1020;844;1023;0.00;0.00;44330.00;0.00;11.11;544;
52;1016;1017;1017;844;1023;0.00;0.00;44330.00;0.00;6.44;476;
53;1014;1020;1018;846;1023;0.00;0.00;44330.00;0.00;4.89;544;
54;1019;1019;1018;843;1023;0.00;0.00;44330.00;0.00;4.89;544;
55;1021;1016;1020;844;1023;0.00;0.00;44330.00;0.00;15.78;260;
56;1016;1021;1019;844;1023;0.00;0.00;44330.00;0.00;24.22;260;
57;1020;1018;1019;847;1023;0.00;0.00;44330.00;0.00;11.11;544;
58;1020;1014;1014;844;1023;0.00;0.00;44330.00;0.00;12.44;473;
59;1020;1017;1020;847;1023;0.00;0.00;44330.00;0.00;15.33;476;
60;1016;1021;1020;844;1023;0.00;0.00;44330.00;0.00;9.33;476;
61;1018;1021;1021;847;1023;0.00;0.00;44330.00;0.00;7.78;542;
62;1018;1018;1021;845;1023;0.00;0.00;44330.00;0.00;7.56;543;
63;1020;1019;1018;847;1023;0.00;0.00;44330.00;0.00;8.89;542;
64;1018;1018;1016;847;1023;0.00;0.00;44330.00;0.00;11.56;421;
65;1016;1020;1012;844;1023;0.00;0.00;44330.00;0.00;8.22;420;
66;1020;1019;1014;844;1023;0.00;0.00;44330.00;0.00;5.56;421;
67;1019;1014;1018;841;1023;0.00;0.00;44330.00;0.00;4.22;421;
68;1019;1014;1015;843;1023;0.00;0.00;44330.00;0.00;2.89;421;
69;1020;1014;1015;843;1023;0.00;0.00;44330.00;0.00;4.22;476;
70;1018;1020;1014;846;1023;0.00;0.00;44330.00;0.00;4.22;475;
71;1015;1018;1016;844;1023;0.00;0.00;44330.00;0.00;4.22;476;
72;1018;1018;1016;843;1023;0.00;0.00;44330.00;0.00;2.89;476;
73;1018;1017;1021;842;1023;0.00;0.00;44330.00;0.00;1.33;474;
74;1018;1020;1014;845;1023;0.00;0.00;44330.00;0.00;10.89;476;
75;1018;1017;1016;844;1023;0.00;0.00;44330.00;0.00;8.22;542;
76;1020;1014;1019;846;1023;0.00;0.00;44330.00;0.00;6.89;421;
77;1017;1014;1013;841;1023;0.00;0.00;44330.00;0.00;5.33;543;
78;1020;1021;1016;847;1023;0.00;0.00;44330.00;0.00;8.22;541;
79;1018;1021;1021;843;1023;0.00;0.00;44330.00;0.00;5.33;541;
80;1020;1021;1016;847;1023;0.00;0.00;44330.00;0.00;4.00;540;
81;1021;1016;1021;845;1023;0.00;0.00;44330.00;0.00;2.67;542;
82;1018;1020;1017;843;1023;0.00;0.00;44330.00;0.00;2.67;476;
83;1018;1020;1017;843;1023;0.00;0.00;44330.00;0.00;2.67;473;
84;1014;1014;1016;841;1023;0.00;0.00;44330.00;0.00;2.89;474;
85;1014;1018;1017;844;1023;nan;nan;nan;nan;3.11;475;
86;1014;1014;1014;844;1023;nan;nan;nan;nan;2.67;475;
87;1016;1020;1017;840;1023;0.00;nan;nan;nan;4.22;473;
88;1017;1017;1014;843;1023;nan;nan;nan;nan;4.22;474;
89;1014;1018;1014;843;1023;nan;nan;nan;nan;2.89;475;
90;1014;1014;1014;844;1023;nan;nan;nan;nan;4.00;580;
91;1015;1019;1019;847;1023;nan;nan;nan;nan;6.89;542;
92;1019;1020;1021;844;1023;nan;nan;nan;nan;6.67;474;
93;1014;1017;1014;843;1023;nan;nan;nan;nan;5.56;475;
94;1021;1020;1016;847;1023;nan;nan;nan;nan;8.22;541;
95;1016;1020;1019;842;1023;nan;nan;nan;nan;5.56;474;
96;1017;1019;1017;843;1023;nan;nan;nan;nan;5.78;475;
97;1021;1023;1021;846;1023;nan;nan;nan;nan;9.78;474;
98;1017;1016;1019;844;1023;nan;nan;nan;nan;17.11;259;
99;1018;1023;1018;846;1023;nan;nan;nan;nan;13.11;260;
100;1021;1018;1018;846;1023;nan;nan;nan;nan;8.67;260;
